rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,kepid_str,kepname,invrprs_bin_index,invrprs_bin_edges,rprs_bin_edges
3516,4832837,K00605.01,Kepler-621 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.628117322,1.77e-06,-1.77e-06,169.718913,0.000539,-0.000539,2455002.719,0.000539,-0.000539,0.0,,,,,,0.612,0.029,-0.496,1.8289,0.0292,-0.0292,,,,936.8,11.4,-11.4,0.029172,0.004684,-0.001284,2.07457,1.77578,-0.31978,LS+MCMC,1.77,0.23,-0.27,0.031,,,86.15,,,737.0,,,69.56,48.7,-32.16,9.12,3.9,-3.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.188,0.5516,q1_q17_dr25_koi,6.5842304,62.24406,98.1,2,508.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9792,Mandel and Agol (2002 ApJ 580 171),,,004/004832/004832837/dv/kplr004832837-20160209194854_dvr.pdf,004/004832/004832837/dv/kplr004832837-001-20160209194854_dvs.pdf,3939.0,297.0,-267.0,4.705,0.078,-0.052,-0.04,0.2,-0.15,0.557,0.071,-0.087,0.575,0.077,-0.085,,,,q1_q17_dr25_stellar,290.92731,39.91415,14.915,15.959,14.843,14.468,14.234,13.153,12.529,12.407,0.007,19.3951443,3.3e-06,39.914146,3.6e-05,-0.37,0.14,-0.01,0.13,0.00026,0.00012,3e-05,0.00012,0.031,0.081,0.064,0.083,0.071,0.083,-0.119,0.085,0.026,0.085,0.121,0.085,kplr004832837,Kepler-621b,14,"(31, 37)","(0.02702702702702703, 0.03225806451612903)"
3521,6365156,K00662.01,Kepler-639 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.21418792,2.014e-05,-2.014e-05,170.70466,0.00149,-0.00149,2455003.705,0.00149,-0.00149,0.0,,,,,,0.016,0.393,-0.016,5.8201,0.0495,-0.0495,,,,303.8,4.5,-4.5,0.015775,0.000386,-0.000164,0.45909,0.00887,-0.12196,LS+MCMC,2.29,0.38,-0.37,0.0966,,,89.93,,,957.0,,,198.34,90.06,-70.39,13.63,0.263,-0.263,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.257,0.4213,q1_q17_dr25_koi,8.866341,57.729088,78.6,1,131.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4159,Mandel and Agol (2002 ApJ 580 171),,,006/006365/006365156/dv/kplr006365156-20160209194854_dvr.pdf,006/006365/006365156/dv/kplr006365156-001-20160209194854_dvs.pdf,5843.0,105.0,-117.0,4.25,0.137,-0.112,0.3,0.1,-0.15,1.332,0.218,-0.218,1.151,0.077,-0.094,,,,q1_q17_dr25_stellar,292.18689,41.727051,13.336,13.729,13.273,13.168,13.114,12.212,11.948,11.89,0.007,19.4791304,4.8e-06,41.727097,4.8e-05,0.18,0.19,0.17,0.17,-8.3e-05,5.7e-05,-6.4e-05,5.1e-05,-0.13,0.11,-0.1,0.17,0.17,0.13,-0.25,0.11,-0.26,0.17,0.36,0.15,kplr006365156,Kepler-639b,17,"(54, 65)","(0.015384615384615385, 0.018518518518518517)"
3522,6425957,K00663.01,Kepler-205 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.073,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.755637216,1.909e-06,-1.909e-06,170.845854,0.000558,-0.000558,2455003.846,0.000558,-0.000558,0.0,,,,,,0.717,0.166,-0.479,1.8559,0.0281,-0.0281,,,,536.7,6.4,-6.4,0.022754,0.000821,-0.00153,1.43487,2.0631,-0.8296,LS+MCMC,1.37,0.08,-0.07,0.0319,,,85.06,,,757.0,,,77.57,15.0,-14.12,8.32,4.0,-4.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2887,0.4242,q1_q17_dr25_koi,12.496906,86.821,99.8,2,372.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.6257,Mandel and Agol (2002 ApJ 580 171),,,006/006425/006425957/dv/kplr006425957-20160209194854_dvr.pdf,006/006425/006425957/dv/kplr006425957-001-20160209194854_dvs.pdf,4121.0,74.0,-91.0,4.709,0.024,-0.03,-0.34,0.15,-0.15,0.553,0.03,-0.03,0.57,0.028,-0.037,,,,q1_q17_dr25_stellar,285.28711,41.861172,13.506,14.649,13.469,13.016,12.748,11.608,10.962,10.833,,19.0191158,2.8e-06,41.860995,3.1e-05,-1.02,0.11,-0.63,0.11,3.7e-05,6e-05,,,0.03,0.11,-0.004,0.073,0.03,0.11,-0.89,0.11,-0.683,0.082,1.13,0.11,kplr006425957,Kepler-205b,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3524,2444412,K00103.01,Kepler-1710 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.91095177,1.275e-05,-1.275e-05,141.336726,0.000711,-0.000711,2454974.337,0.000711,-0.000711,0.0,,,,,,0.014,0.339,-0.014,3.325,0.024,-0.024,,,,864.5,8.7,-8.7,0.026641,0.000444,-0.000197,3.70254,0.01272,-0.8871,LS+MCMC,2.62,0.33,-0.17,0.1159,,,89.98,,,694.0,,,54.87,19.92,-10.44,35.174,0.121,-0.121,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,q1_q17_dr25_koi,20.151493,107.95887,116.9,1,93.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0145,Mandel and Agol (2002 ApJ 580 171),,,002/002444/002444412/dv/kplr002444412-20160209194854_dvr.pdf,002/002444/002444412/dv/kplr002444412-001-20160209194854_dvs.pdf,5650.0,101.0,-112.0,4.5,0.045,-0.105,-0.04,0.15,-0.15,0.899,0.114,-0.057,0.932,0.051,-0.068,,,,q1_q17_dr25_stellar,291.68335,37.751591,12.593,13.045,12.543,12.399,12.32,11.42,11.078,11.047,0.017,19.4455509,2e-06,37.751499,3.1e-05,-0.272,0.086,-0.33,0.11,4.5e-05,7.7e-05,-0.00014,0.0001,0.004,0.088,0.15,0.14,0.15,0.14,-0.17,0.087,-0.1,0.12,0.198,0.097,kplr002444412,Kepler-1710b,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3525,6425957,K00663.02,Kepler-205 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.008,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,20.30652862,2.951e-05,-2.951e-05,172.6581,0.00122,-0.00122,2455005.658,0.00122,-0.00122,0.0,,,,,,0.714,0.031,-0.5,2.8014,0.0457,-0.0457,,,,715.4,12.8,-12.8,0.026202,0.002288,-0.001745,3.1262,4.57723,-2.07881,LS+MCMC,1.58,0.09,-0.08,0.1209,,,89.0,,,389.0,,,5.4,1.04,-0.98,40.8,19.9,-19.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2887,0.4242,q1_q17_dr25_koi,12.287402,50.225945,60.8,2,48.0,2.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.6921,Mandel and Agol (2002 ApJ 580 171),,,006/006425/006425957/dv/kplr006425957-20160209194854_dvr.pdf,006/006425/006425957/dv/kplr006425957-002-20160209194854_dvs.pdf,4121.0,74.0,-91.0,4.709,0.024,-0.03,-0.34,0.15,-0.15,0.553,0.03,-0.03,0.57,0.028,-0.037,,,,q1_q17_dr25_stellar,285.28711,41.861172,13.506,14.649,13.469,13.016,12.748,11.608,10.962,10.833,,19.0191274,4.7e-06,41.861037,5.1e-05,-0.56,0.19,-0.48,0.18,-0.00028,0.00014,,,-0.03,0.11,-0.05,0.11,0.06,0.13,-0.96,0.12,-0.75,0.13,1.22,0.15,kplr006425957,Kepler-205c,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3526,9597345,K00711.01,Kepler-218 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.483,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,44.6996563,0.0001145,-0.0001145,174.82144,0.00194,-0.00194,2455007.821,0.00194,-0.00194,0.0,,,,,,0.472,0.021,-0.431,6.2289,0.071,-0.071,,,,837.7,12.3,-12.3,0.02674,0.003296,-0.000682,1.18352,0.55533,-0.09426,LS+MCMC,3.05,0.47,-0.32,0.2457,,,89.46,,,500.0,,,14.81,6.52,-3.89,50.0,23.5,-23.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,15.035866,58.786575,71.3,3,26.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1501,Mandel and Agol (2002 ApJ 580 171),,,009/009597/009597345/dv/kplr009597345-20160209194854_dvr.pdf,009/009597/009597345/dv/kplr009597345-001-20160209194854_dvs.pdf,5497.0,109.0,-109.0,4.394,0.09,-0.11,0.38,0.1,-0.15,1.046,0.161,-0.111,0.988,0.049,-0.055,,,,q1_q17_dr25_stellar,295.41281,46.266472,13.967,14.507,13.891,13.735,13.652,12.732,12.386,12.311,0.053,19.6941942,5.4e-06,46.266563,6.1e-05,0.28,0.2,0.33,0.22,-0.00012,0.00017,-0.00021,0.00019,-0.03,0.13,0.16,0.24,0.16,0.24,0.2,0.15,0.5,0.21,0.54,0.2,kplr009597345,Kepler-218c,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3542,6685609,K00665.01,Kepler-207 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.868066282,6.925e-06,-6.925e-06,170.324046,0.000949,-0.000949,2455003.324,0.000949,-0.000949,0.0,,,,,,0.801,0.002,-0.595,4.1246,0.0292,-0.0292,,,,436.5,4.8,-4.8,0.021224,0.000239,-0.001797,0.18418,0.4708,-0.00022,LS+MCMC,3.6,0.62,-0.75,0.0674,,,83.38,,,1254.0,,,584.32,275.6,-246.71,6.95,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3671,q1_q17_dr25_koi,9.295554,75.933205,97.6,3,224.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.2954,Mandel and Agol (2002 ApJ 580 171),,,006/006685/006685609/dv/kplr006685609-20160209194854_dvr.pdf,006/006685/006685609/dv/kplr006685609-001-20160209194854_dvs.pdf,5918.0,107.0,-119.0,4.127,0.168,-0.098,0.21,0.15,-0.15,1.555,0.265,-0.324,1.181,0.113,-0.113,,,,q1_q17_dr25_stellar,290.03052,42.16605,13.182,13.594,13.129,13.005,12.982,12.1,11.841,11.805,0.077,19.3353683,2.5e-06,42.166114,2.9e-05,0.01,0.1,0.23,0.1,-1.2e-05,4.4e-05,-5.5e-05,4.6e-05,-0.09,0.17,-0.01,0.16,0.09,0.18,-0.17,0.16,0.15,0.14,0.22,0.15,kplr006685609,Kepler-207d,16,"(45, 54)","(0.018518518518518517, 0.022222222222222223)"
3544,9450647,K00110.01,Kepler-465 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.940666412,6.982e-06,-6.982e-06,135.21559,0.000582,-0.000582,2454968.216,0.000582,-0.000582,0.0,,,,,,0.02,0.229,-0.02,3.9092,0.0181,-0.0181,,,,520.2,3.8,-3.8,0.020908,0.000184,-8.5e-05,1.4944,0.03946,-0.14901,LS+MCMC,2.87,0.5,-0.29,0.0953,,,89.94,,,996.0,,,233.04,111.7,-60.9,19.837,0.524,-0.524,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3024,0.3288,q1_q17_dr25_koi,17.204899,144.28577,161.4,1,138.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4918,Mandel and Agol (2002 ApJ 580 171),,,009/009450/009450647/dv/kplr009450647-20160209194854_dvr.pdf,009/009450/009450647/dv/kplr009450647-001-20160209194854_dvs.pdf,6215.0,111.0,-136.0,4.305,0.08,-0.12,0.08,0.15,-0.15,1.259,0.219,-0.128,1.17,0.093,-0.093,,,,q1_q17_dr25_stellar,284.55573,46.063831,12.663,12.937,12.615,12.545,12.563,11.735,11.516,11.456,0.049,18.9703842,1.9e-06,46.063898,1.9e-05,0.108,0.072,0.244,0.068,9e-06,3.8e-05,4.6e-05,3.6e-05,-0.11,0.1,0.03,0.12,0.11,0.1,0.031,0.099,0.26,0.16,0.26,0.16,kplr009450647,Kepler-465b,16,"(45, 54)","(0.018518518518518517, 0.022222222222222223)"
3545,9702072,K00714.01,Kepler-652 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.182001885,2.014e-06,-2.014e-06,172.789576,0.000384,-0.000384,2455005.79,0.000384,-0.000384,0.0,,,,,,0.015,0.377,-0.015,2.2209,0.0156,-0.0156,,,,847.4,6.3,-6.3,0.02602,0.000597,-0.000295,3.48511,0.05195,-0.83621,LS+MCMC,2.46,0.26,-0.1,0.0503,,,89.94,,,974.0,,,213.29,69.18,-32.08,14.77,0.22,-0.22,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,q1_q17_dr25_koi,15.738635,165.43068,160.3,1,321.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.365,Mandel and Agol (2002 ApJ 580 171),,,009/009702/009702072/dv/kplr009702072-20160209194854_dvr.pdf,009/009702/009702072/dv/kplr009702072-001-20160209194854_dvs.pdf,5328.0,106.0,-106.0,4.551,0.018,-0.102,0.32,0.1,-0.15,0.865,0.092,-0.035,0.971,0.025,-0.074,,,,q1_q17_dr25_stellar,288.00812,46.47356,13.393,13.881,13.294,13.184,13.081,12.192,11.848,11.737,0.0,19.2005432,2e-06,46.473638,1.7e-05,0.07,0.074,0.281,0.061,-0.000238,6.4e-05,-5e-05,5.5e-05,-0.021,0.07,0.007,0.077,0.022,0.071,-0.09,0.07,0.229,0.079,0.247,0.078,kplr009702072,Kepler-652b,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3553,7368664,K00614.01,Kepler-434 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.874712426,4.38e-06,-4.38e-06,170.022499,0.000269,-0.000269,2455003.022,0.000269,-0.000269,0.0,,,,,,0.932,0.007,-0.006,2.2491,0.0234,-0.0234,,,,3860.7,29.9,-29.9,0.072414,0.002025,-0.001884,1.42468,0.05994,-0.13751,LS+MCMC,11.26,1.97,-1.97,0.115,,,87.7,,,926.0,,,173.5,79.09,-61.59,23.198,0.976,-0.976,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2845,0.3747,q1_q17_dr25_koi,32.12367,217.3461,218.5,1,102.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.28,Mandel and Agol (2002 ApJ 580 171),,,007/007368/007368664/dv/kplr007368664-20160209194854_dvr.pdf,007/007368/007368664/dv/kplr007368664-001-20160209194854_dvs.pdf,5963.0,80.0,-80.0,4.218,0.143,-0.117,0.34,0.1,-0.15,1.424,0.249,-0.249,1.22,0.086,-0.086,,,,q1_q17_dr25_stellar,293.58636,42.928909,14.517,14.97,14.445,14.322,14.277,13.4,13.035,13.039,0.001,19.5724247,1.5e-06,42.928891,1.6e-05,0.001,0.059,-0.069,0.057,0.00016,0.00048,0.00042,0.00061,0.108,0.07,0.033,0.071,0.112,0.071,0.101,0.07,-0.012,0.071,0.102,0.07,kplr007368664,Kepler-434b,9,"(12, 15)","(0.06666666666666667, 0.08333333333333333)"
3556,6707835,K00666.01,Kepler-640 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.24814617,3.661e-05,-3.661e-05,174.13676,0.00128,-0.00128,2455007.137,0.00128,-0.00128,0.0,,,,,,0.868,0.029,-0.6,4.1483,0.0709,-0.0709,,,,613.7,9.5,-9.5,0.026424,0.000907,-0.003415,0.43351,2.24047,-0.13306,LS+MCMC,2.72,0.41,-0.13,0.1566,,,87.79,,,609.0,,,32.58,13.65,-5.65,22.5,10.6,-10.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2514,0.4282,q1_q17_dr25_koi,12.264328,63.322964,74.2,1,62.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7154,Mandel and Agol (2002 ApJ 580 171),,,006/006707/006707835/dv/kplr006707835-20160209194854_dvr.pdf,006/006707/006707835/dv/kplr006707835-001-20160209194854_dvs.pdf,5629.0,101.0,-123.0,4.503,0.03,-0.12,0.26,0.15,-0.15,0.943,0.141,-0.047,1.033,0.05,-0.074,,,,q1_q17_dr25_stellar,296.0322,42.131672,13.721,14.197,13.634,13.518,13.418,12.507,12.18,12.113,0.423,19.7354819,3.9e-06,42.131774,4.6e-05,0.11,0.16,0.37,0.16,-8.8e-05,9.8e-05,-3e-05,0.0001,0.0,0.12,-0.16,0.11,0.16,0.11,0.08,0.12,0.077,0.098,0.11,0.11,kplr006707835,Kepler-640b,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3560,10318874,K00104.01,Kepler-94 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.508057497,3.78e-07,-3.78e-07,135.000657,0.000124,-0.000124,2454968.001,0.000124,-0.000124,0.0,,,,,,0.742,0.047,-0.143,1.1134,0.0167,-0.0167,,,,1507.6,6.2,-6.2,0.039108,0.000397,-0.002635,5.95213,3.33995,-1.9443,LS+MCMC,3.25,0.16,-0.12,0.034,,,86.61,,,997.0,,,234.06,45.09,-33.11,12.56,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,22.645512,284.4772,312.7,1,540.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8125,Mandel and Agol (2002 ApJ 580 171),,,010/010318/010318874/dv/kplr010318874-20160209194854_dvr.pdf,010/010318/010318874/dv/kplr010318874-001-20160209194854_dvs.pdf,4780.0,95.0,-95.0,4.597,0.015,-0.051,0.34,0.1,-0.15,0.761,0.038,-0.027,0.835,0.02,-0.047,,,,q1_q17_dr25_stellar,281.19473,47.497131,12.895,13.814,12.778,12.501,12.322,11.181,10.681,10.594,0.018,18.7463091,1.4e-06,47.497211,1.2e-05,-0.251,0.05,0.292,0.044,0.000163,7.9e-05,4e-06,7.7e-05,-0.026,0.08,0.039,0.082,0.047,0.091,-0.1,0.086,0.411,0.085,0.423,0.091,kplr010318874,Kepler-94b,13,"(26, 31)","(0.03225806451612903, 0.038461538461538464)"
3563,9884104,K00718.01,Kepler-219 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.585466941,5.58e-06,-5.58e-06,169.86095,0.001,-0.001,2455002.861,0.001,-0.001,0.0,,,,,,0.823,0.018,-0.591,3.4437,0.0262,-0.0262,,,,383.5,5.1,-5.1,0.020175,0.000306,-0.002172,0.21462,0.72806,-0.01859,LS+MCMC,3.29,0.54,-0.71,0.0571,,,82.38,,,1307.0,,,688.54,313.04,-300.02,6.2,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.257,0.4213,q1_q17_dr25_koi,10.435508,62.9034,84.8,3,297.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4425,Mandel and Agol (2002 ApJ 580 171),,,009/009884/009884104/dv/kplr009884104-20160209194854_dvr.pdf,009/009884/009884104/dv/kplr009884104-001-20160209194854_dvs.pdf,5788.0,104.0,-115.0,4.16,0.162,-0.108,0.26,0.15,-0.15,1.495,0.245,-0.326,1.179,0.093,-0.139,,,,q1_q17_dr25_stellar,288.73898,46.762562,13.764,14.174,13.692,13.588,13.537,12.678,12.4,12.389,0.139,19.2492684,3.8e-06,46.762554,3.8e-05,0.12,0.14,-0.02,0.14,-6.8e-05,5.3e-05,3.3e-05,5.1e-05,-0.06,0.13,0.1,0.13,0.12,0.13,-0.15,0.13,0.22,0.13,0.26,0.13,kplr009884104,Kepler-219b,16,"(45, 54)","(0.018518518518518517, 0.022222222222222223)"
3564,9884104,K00718.02,Kepler-219 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,22.71443351,5.038e-05,-5.038e-05,147.29684,0.00183,-0.00183,2454980.297,0.00183,-0.00183,0.0,,,,,,0.816,0.025,-0.566,6.0875,0.0786,-0.0786,,,,575.1,8.2,-8.2,0.024589,0.000458,-0.002379,0.20336,0.60063,-0.10582,LS+MCMC,4.01,0.66,-0.87,0.1659,,,87.36,,,766.0,,,81.57,37.08,-35.54,17.7,8.7,-8.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.257,0.4213,q1_q17_dr25_koi,9.991616,46.50063,74.4,3,55.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4075,Mandel and Agol (2002 ApJ 580 171),,,009/009884/009884104/dv/kplr009884104-20160209194854_dvr.pdf,009/009884/009884104/dv/kplr009884104-002-20160209194854_dvs.pdf,5788.0,104.0,-115.0,4.16,0.162,-0.108,0.26,0.15,-0.15,1.495,0.245,-0.326,1.179,0.093,-0.139,,,,q1_q17_dr25_stellar,288.73898,46.762562,13.764,14.174,13.692,13.588,13.537,12.678,12.4,12.389,0.092,19.2492643,4.5e-06,46.762527,4.4e-05,-0.04,0.17,-0.12,0.16,-1.8e-05,9.4e-05,0.000103,9.1e-05,0.11,0.17,0.0,0.17,0.11,0.17,0.04,0.17,0.12,0.18,0.13,0.18,kplr009884104,Kepler-219c,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3566,9950612,K00719.01,Kepler-220 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.034190783,6.305e-06,-6.305e-06,171.015329,0.000557,-0.000557,2455004.015,0.000557,-0.000557,0.0,,,,,,0.846,0.018,-0.597,1.5501,0.0174,-0.0174,,,,577.6,8.2,-8.2,0.025742,0.000141,-0.003889,3.99034,16.05862,-0.72926,LS+MCMC,1.8,0.07,-0.09,0.0733,,,88.12,,,586.0,,,27.87,4.67,-4.66,25.8,11.5,-11.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0833,0.6584,q1_q17_dr25_koi,11.350411,84.98935,82.1,4,147.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.995,Mandel and Agol (2002 ApJ 580 171),,,009/009950/009950612/dv/kplr009950612-20160209194854_dvr.pdf,009/009950/009950612/dv/kplr009950612-001-20160209194854_dvs.pdf,4499.0,89.0,-89.0,4.635,0.032,-0.02,-0.26,0.15,-0.15,0.639,0.025,-0.032,0.643,0.035,-0.032,,,,q1_q17_dr25_stellar,291.50616,46.895741,13.177,13.823,13.125,12.899,,11.206,10.672,10.55,0.082,19.4337423,3.9e-06,46.895609,3.4e-05,-0.09,0.15,-0.48,0.12,-3.6e-05,8.2e-05,8.8e-05,7.1e-05,-0.1,0.12,-0.02,0.11,0.11,0.12,-0.27,0.11,-0.35,0.14,0.44,0.14,kplr009950612,Kepler-220c,15,"(37, 45)","(0.022222222222222223, 0.02702702702702703)"
3569,10353968,K00618.01,Kepler-623 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.07098164,1.314e-05,-1.314e-05,178.3435,0.00111,-0.00111,2455011.343,0.00111,-0.00111,0.0,,,,,,0.013,0.406,-0.013,2.6903,0.0418,-0.0418,,,,1026.2,20.2,-20.2,0.028977,0.000837,-0.00036,4.2829,0.11331,-1.34953,LS+MCMC,2.94,0.83,-0.28,0.0854,,,89.97,,,825.0,,,109.61,91.6,-30.13,26.509,0.701,-0.701,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,q1_q17_dr25_koi,8.294868,48.7044,59.1,1,117.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.2049,Mandel and Agol (2002 ApJ 580 171),,,010/010353/010353968/dv/kplr010353968-20160209194854_dvr.pdf,010/010353/010353968/dv/kplr010353968-001-20160209194854_dvs.pdf,5672.0,154.0,-171.0,4.506,0.05,-0.2,0.14,0.25,-0.3,0.929,0.264,-0.088,1.008,0.1,-0.12,,,,q1_q17_dr25_stellar,296.98672,47.47739,14.959,15.54,14.896,14.71,14.613,13.729,13.321,13.211,0.0,19.7991148,5.2e-06,47.477271,5.8e-05,0.0,0.19,-0.43,0.21,-0.00116,0.0002,-0.00044,0.00023,0.099,0.095,0.08,0.14,0.13,0.12,0.09,0.1,-0.004,0.09,0.09,0.1,kplr010353968,Kepler-623b,14,"(31, 37)","(0.02702702702702703, 0.03225806451612903)"
